inst_index,actual_class,predicted_class,distribution_0,distribution_1
1.0,0.0,0.0,0.500650040726,0.499349959274
2.0,1.0,0.0,0.500106728578,0.499893271422
3.0,0.0,0.0,0.500385817668,0.499614182332
4.0,0.0,1.0,0.49987121601,0.50012878399
5.0,1.0,1.0,0.499322510896,0.500677489104
6.0,1.0,1.0,0.499543933032,0.500456066968
7.0,1.0,1.0,0.499758023533,0.500241976467
8.0,0.0,0.0,0.500348675059,0.499651324941
9.0,0.0,0.0,0.500130630533,0.499869369467
10.0,1.0,0.0,0.500544222828,0.499455777172
11.0,0.0,0.0,0.500270075868,0.499729924132
12.0,1.0,1.0,0.499416374592,0.500583625408
13.0,0.0,0.0,0.500346747836,0.499653252164
14.0,1.0,1.0,0.499075894782,0.500924105218
15.0,0.0,0.0,0.500085798022,0.499914201978
16.0,1.0,1.0,0.499168739003,0.500831260997
17.0,1.0,1.0,0.499074054733,0.500925945267
18.0,0.0,0.0,0.500368513167,0.499631486833
19.0,1.0,0.0,0.500054232544,0.499945767456
20.0,0.0,0.0,0.500451345796,0.499548654204
21.0,0.0,1.0,0.499503427692,0.500496572308
22.0,0.0,0.0,0.50045324397,0.49954675603
23.0,0.0,0.0,0.50014399392,0.49985600608
24.0,0.0,0.0,0.50041651486,0.49958348514
25.0,0.0,0.0,0.500689643992,0.499310356008
26.0,0.0,0.0,0.500040072744,0.499959927256
27.0,1.0,1.0,0.499797489098,0.500202510902
28.0,0.0,0.0,0.500178875025,0.499821124975
29.0,0.0,0.0,0.500416588254,0.499583411746
30.0,1.0,1.0,0.49991054008,0.50008945992
31.0,1.0,1.0,0.499534472264,0.500465527736
32.0,1.0,1.0,0.499590571884,0.500409428116
33.0,1.0,0.0,0.500099402269,0.499900597731
34.0,1.0,1.0,0.499415177176,0.500584822824
35.0,0.0,0.0,0.500450270964,0.499549729036
36.0,1.0,0.0,0.500530914657,0.499469085343
37.0,0.0,0.0,0.500548766539,0.499451233461
38.0,0.0,0.0,0.500402236088,0.499597763912
39.0,0.0,0.0,0.500338738437,0.499661261563
40.0,1.0,1.0,0.499564906796,0.500435093204
41.0,1.0,0.0,0.500074316871,0.499925683129
42.0,1.0,1.0,0.499484425098,0.500515574902
43.0,0.0,0.0,0.500285741885,0.499714258115
44.0,1.0,1.0,0.499486652578,0.500513347422
45.0,0.0,0.0,0.500363302009,0.499636697991
46.0,0.0,0.0,0.500712303515,0.499287696485
47.0,0.0,0.0,0.500490222265,0.499509777735
48.0,0.0,0.0,0.500142477431,0.499857522569
49.0,0.0,0.0,0.500514069485,0.499485930515
50.0,0.0,1.0,0.499448871351,0.500551128649
51.0,0.0,0.0,0.500369233426,0.499630766574
52.0,1.0,1.0,0.499835025667,0.500164974333
53.0,1.0,1.0,0.499554465077,0.500445534923
54.0,0.0,0.0,0.500215238878,0.499784761122
55.0,0.0,1.0,0.499906525118,0.500093474882
56.0,1.0,0.0,0.500090814369,0.499909185631
