inst_index,actual_class,predicted_class,distribution_0,distribution_1
1.0,0.0,0.0,0.966895919606,0.0331040803943
2.0,1.0,0.0,0.872772331337,0.127227668663
3.0,0.0,0.0,0.888298835651,0.111701164349
4.0,0.0,0.0,0.75861600789,0.24138399211
5.0,1.0,1.0,0.032821190599,0.967178809401
6.0,1.0,1.0,0.015540233587,0.984459766413
7.0,1.0,1.0,0.349987990982,0.650012009018
8.0,0.0,0.0,0.98130648627,0.0186935137304
9.0,0.0,0.0,0.683635475483,0.316364524517
10.0,1.0,0.0,0.978925533889,0.0210744661113
11.0,0.0,0.0,0.904184023784,0.0958159762163
12.0,1.0,1.0,0.0195153256518,0.980484674348
13.0,0.0,0.0,0.548797628318,0.451202371682
14.0,1.0,1.0,0.0434768005861,0.956523199414
15.0,0.0,0.0,0.986857031166,0.0131429688343
16.0,1.0,1.0,0.0348870889992,0.965112911001
17.0,1.0,1.0,0.100177060247,0.899822939753
18.0,0.0,0.0,0.987031770983,0.0129682290167
19.0,1.0,1.0,0.0855342424995,0.914465757501
20.0,0.0,0.0,0.969996106489,0.0300038935109
21.0,0.0,1.0,0.0448250103365,0.955174989664
22.0,0.0,0.0,0.794594152594,0.205405847406
23.0,0.0,0.0,0.825320838475,0.174679161525
24.0,0.0,0.0,0.982145220121,0.0178547798789
25.0,0.0,0.0,0.978657046185,0.0213429538154
26.0,0.0,0.0,0.926382963157,0.0736170368428
27.0,1.0,1.0,0.0448250103365,0.955174989664
28.0,0.0,0.0,0.920144660761,0.0798553392394
29.0,0.0,0.0,0.982145220121,0.0178547798789
30.0,1.0,1.0,0.034923515105,0.965076484895
31.0,1.0,1.0,0.0148649434031,0.985135056597
32.0,1.0,1.0,0.028180528231,0.971819471769
33.0,1.0,0.0,0.612242478048,0.387757521952
34.0,1.0,1.0,0.0148649434031,0.985135056597
35.0,0.0,0.0,0.796490149569,0.203509850431
36.0,1.0,1.0,0.338240611271,0.661759388729
37.0,0.0,0.0,0.95291939722,0.0470806027804
38.0,0.0,0.0,0.986353804882,0.0136461951184
39.0,0.0,0.0,0.824813218006,0.175186781994
40.0,1.0,1.0,0.147439083534,0.852560916466
41.0,1.0,1.0,0.212464285294,0.787535714706
42.0,1.0,1.0,0.127000010537,0.872999989463
43.0,0.0,0.0,0.893858922013,0.106141077987
44.0,1.0,1.0,0.141405309548,0.858594690452
45.0,0.0,0.0,0.98130648627,0.0186935137304
46.0,0.0,0.0,0.989151231484,0.0108487685157
47.0,0.0,0.0,0.978657046185,0.0213429538154
48.0,0.0,0.0,0.591012462395,0.408987537605
49.0,0.0,0.0,0.980052073809,0.0199479261911
50.0,0.0,1.0,0.156110690421,0.843889309579
51.0,0.0,0.0,0.98688663707,0.0131133629303
52.0,1.0,0.0,0.712798298183,0.287201701817
53.0,1.0,1.0,0.0568490358643,0.943150964136
54.0,0.0,0.0,0.661206088814,0.338793911186
55.0,0.0,1.0,0.237667207372,0.762332792628
56.0,1.0,1.0,0.152277257742,0.847722742258
57.0,1.0,1.0,0.0428357749451,0.957164225055
58.0,1.0,1.0,0.0154899434031,0.984510056597
59.0,0.0,0.0,0.986179065064,0.0138209349359
60.0,0.0,0.0,0.885774931231,0.114225068769
61.0,0.0,1.0,0.0448250103365,0.955174989664
62.0,0.0,0.0,0.98130648627,0.0186935137304
63.0,0.0,0.0,0.989151231484,0.0108487685157
64.0,0.0,0.0,0.822981823598,0.177018176402
65.0,1.0,1.0,0.0195153256518,0.980484674348
66.0,0.0,0.0,0.980052073809,0.0199479261911
67.0,0.0,0.0,0.8788255237,0.1211744763
68.0,1.0,1.0,0.0927606188963,0.907239381104
69.0,0.0,0.0,0.691298261922,0.308701738078
70.0,1.0,0.0,0.528055663146,0.471944336854
71.0,0.0,0.0,0.987031770983,0.0129682290167
72.0,1.0,1.0,0.200538396674,0.799461603326
73.0,1.0,1.0,0.0154899434031,0.984510056597
74.0,1.0,1.0,0.0430888992254,0.956911100775
75.0,0.0,0.0,0.969624359277,0.0303756407228
76.0,0.0,0.0,0.835433198026,0.164566801974
77.0,1.0,1.0,0.0148649434031,0.985135056597
78.0,1.0,1.0,0.0154899434031,0.984510056597
79.0,0.0,0.0,0.840661524259,0.159338475741
80.0,0.0,0.0,0.536792287323,0.463207712677
81.0,0.0,0.0,0.965467348177,0.0345326518229
82.0,1.0,1.0,0.037594447645,0.962405552355
83.0,1.0,1.0,0.427657984155,0.572342015845
84.0,0.0,0.0,0.987031770983,0.0129682290167
85.0,0.0,0.0,0.861605764133,0.138394235867
86.0,0.0,1.0,0.41254109021,0.58745890979
87.0,1.0,1.0,0.0166733500502,0.98332664995
88.0,0.0,0.0,0.809853634505,0.190146365495
89.0,0.0,1.0,0.188587613658,0.811412386342
90.0,1.0,1.0,0.0428357749451,0.957164225055
91.0,0.0,0.0,0.983446499859,0.0165535001411
92.0,0.0,0.0,0.986353804882,0.0136461951184
93.0,1.0,1.0,0.0390185587236,0.960981441276
94.0,1.0,1.0,0.02753950259,0.97246049741
95.0,1.0,0.0,0.965234201727,0.0347657982728
96.0,1.0,1.0,0.0154899434031,0.984510056597
97.0,1.0,1.0,0.0603271639459,0.939672836054
98.0,0.0,0.0,0.980182444844,0.0198175551555
99.0,0.0,1.0,0.0154899434031,0.984510056597
100.0,1.0,1.0,0.0154899434031,0.984510056597
101.0,1.0,1.0,0.0448250103365,0.955174989664
102.0,0.0,0.0,0.985204138604,0.0147958613962
103.0,1.0,1.0,0.0154899434031,0.984510056597
104.0,1.0,1.0,0.0675942069046,0.932405793095
105.0,0.0,1.0,0.316106587832,0.683893412168
106.0,1.0,1.0,0.037594447645,0.962405552355
107.0,0.0,0.0,0.786041733845,0.213958266155
108.0,0.0,0.0,0.980052073809,0.0199479261911
109.0,0.0,0.0,0.975993619852,0.0240063801477
110.0,0.0,0.0,0.983425946771,0.0165740532294
111.0,1.0,1.0,0.02753950259,0.97246049741
