Bagging,0.938005313005,0.917164221827,0.867579908676
Logit_Boost,0.913107819358,0.878922948957,0.811059907834
RBF_Classifier,0.897926772927,0.887503172722,0.786046511628
MLP_Classifier_2,0.908863190113,0.885292826111,0.804545454545
REP_Tree,0.910675098175,0.901028224802,0.840517241379
MLP_Classifier_10,0.931638369138,0.902115476257,0.836363636364
Bayes_Network,0.811749249249,0.808429927012,0.761099365751
Adaboost,0.853423134673,0.842088117192,0.748235294118
Random_Forest,0.953179140679,0.952325574593,0.902777777778
FLDA,0.900965869716,0.877502051536,0.793926247289
