Bagging,0.965572608686,0.940600192342,0.900900900901
Logit_Boost,0.939561047992,0.905381443929,0.876790830946
RBF_Classifier,0.942639470246,0.918398196175,0.837758112094
MLP_Classifier_2,0.921732775231,0.868311185699,0.829411764706
REP_Tree,0.911146546187,0.857497906393,0.870588235294
MLP_Classifier_10,0.944676987133,0.90250923424,0.861271676301
Bayes_Network,0.809159967223,0.811978420607,0.757062146893
Adaboost,0.907005071645,0.878321998562,0.826347305389
Random_Forest,0.969658715921,0.95434281539,0.871951219512
FLDA,0.912519655394,0.900878186498,0.819484240688
