Bagging,0.970351043643,0.933625091053,0.907630522088
Logit_Boost,0.955506799494,0.931459614335,0.901185770751
RBF_Classifier,0.952087286528,0.931651555683,0.892561983471
MLP_Classifier_2,0.958649588868,0.9358263122,0.927419354839
REP_Tree,0.9213314358,0.917295343737,0.900398406375
MLP_Classifier_10,0.963432953827,0.955653274588,0.930612244898
Bayes_Network,0.887156072106,0.880468840655,0.854901960784
Adaboost,0.950268817204,0.924148238531,0.900398406375
Random_Forest,0.965982764073,0.932195467793,0.906882591093
FLDA,0.913187855787,0.881454338151,0.837606837607
