inst_index,actual_class,predicted_class,distribution_0,distribution_1
1.0,0.0,0.0,0.987351153431,0.0126488465695
2.0,0.0,0.0,0.97684107162,0.0231589283797
3.0,1.0,1.0,0.104273759732,0.895726240268
4.0,0.0,0.0,0.971840804005,0.0281591959949
5.0,1.0,1.0,0.208420376632,0.791579623368
6.0,1.0,1.0,0.038753550284,0.961246449716
7.0,0.0,0.0,0.971840804005,0.0281591959949
8.0,1.0,1.0,0.014172476283,0.985827523717
9.0,0.0,1.0,0.424750425735,0.575249574265
10.0,0.0,0.0,0.924850098615,0.0751499013851
11.0,0.0,0.0,0.971840804005,0.0281591959949
12.0,0.0,0.0,0.800632425719,0.199367574281
13.0,0.0,0.0,0.829054177395,0.170945822605
14.0,0.0,0.0,0.798719967105,0.201280032895
15.0,1.0,1.0,0.053897874433,0.946102125567
16.0,1.0,1.0,0.0293840701853,0.970615929815
17.0,1.0,1.0,0.0616105469232,0.938389453077
18.0,1.0,1.0,0.0848981547341,0.915101845266
19.0,0.0,0.0,0.965319734142,0.0346802658585
20.0,0.0,0.0,0.924850098615,0.0751499013851
21.0,0.0,0.0,0.829054177395,0.170945822605
22.0,0.0,0.0,0.971840804005,0.0281591959949
23.0,0.0,0.0,0.965319734142,0.0346802658585
24.0,0.0,0.0,0.971840804005,0.0281591959949
25.0,1.0,0.0,0.75971690547,0.24028309453
26.0,0.0,0.0,0.931509413993,0.0684905860066
27.0,0.0,0.0,0.971840804005,0.0281591959949
28.0,0.0,0.0,0.965319734142,0.0346802658585
29.0,1.0,1.0,0.139176106676,0.860823893324
30.0,0.0,0.0,0.877317557849,0.122682442151
31.0,1.0,0.0,0.971840804005,0.0281591959949
32.0,0.0,0.0,0.877317557849,0.122682442151
33.0,0.0,0.0,0.8270590163,0.1729409837
34.0,1.0,1.0,0.038753550284,0.961246449716
35.0,0.0,0.0,0.924850098615,0.0751499013851
36.0,0.0,0.0,0.965319734142,0.0346802658585
37.0,0.0,0.0,0.800632425719,0.199367574281
38.0,1.0,1.0,0.053897874433,0.946102125567
39.0,0.0,0.0,0.987351153431,0.0126488465695
40.0,0.0,0.0,0.522668128265,0.477331871735
41.0,0.0,0.0,0.915515932843,0.0844840671574
42.0,1.0,1.0,0.208420376632,0.791579623368
43.0,0.0,1.0,0.038753550284,0.961246449716
44.0,1.0,1.0,0.104273759732,0.895726240268
45.0,0.0,0.0,0.965319734142,0.0346802658585
46.0,0.0,0.0,0.75971690547,0.24028309453
47.0,0.0,0.0,0.81260664469,0.18739335531
48.0,0.0,0.0,0.97684107162,0.0231589283797
49.0,0.0,0.0,0.965319734142,0.0346802658585
50.0,0.0,0.0,0.924016127621,0.075983872379
51.0,1.0,1.0,0.0928186653914,0.907181334609
52.0,0.0,0.0,0.971840804005,0.0281591959949
53.0,0.0,0.0,0.971840804005,0.0281591959949
54.0,1.0,1.0,0.225030977586,0.774969022414
55.0,0.0,0.0,0.978707825395,0.0212921746052
56.0,0.0,0.0,0.8270590163,0.1729409837
57.0,0.0,0.0,0.97684107162,0.0231589283797
58.0,1.0,1.0,0.0791196729602,0.92088032704
59.0,0.0,0.0,0.980480284291,0.0195197157093
60.0,0.0,1.0,0.0848981547341,0.915101845266
61.0,0.0,0.0,0.81260664469,0.18739335531
62.0,1.0,1.0,0.208420376632,0.791579623368
63.0,0.0,0.0,0.924850098615,0.0751499013851
64.0,1.0,1.0,0.0791196729602,0.92088032704
65.0,0.0,0.0,0.924850098615,0.0751499013851
66.0,0.0,0.0,0.932267170106,0.0677328298936
67.0,1.0,1.0,0.014172476283,0.985827523717
68.0,1.0,1.0,0.014172476283,0.985827523717
69.0,1.0,1.0,0.038753550284,0.961246449716
70.0,1.0,1.0,0.0928186653914,0.907181334609
71.0,0.0,0.0,0.915515932843,0.0844840671574
72.0,1.0,1.0,0.0848981547341,0.915101845266
73.0,0.0,0.0,0.964917836246,0.0350821637537
74.0,0.0,0.0,0.800632425719,0.199367574281
75.0,1.0,1.0,0.0928186653914,0.907181334609
76.0,1.0,1.0,0.104273759732,0.895726240268
77.0,0.0,0.0,0.97684107162,0.0231589283797
78.0,0.0,0.0,0.965319734142,0.0346802658585
79.0,1.0,1.0,0.0616105469232,0.938389453077
80.0,0.0,0.0,0.971840804005,0.0281591959949
81.0,0.0,0.0,0.94249845026,0.05750154974
82.0,1.0,1.0,0.424750425735,0.575249574265
83.0,1.0,1.0,0.104273759732,0.895726240268
84.0,0.0,0.0,0.75971690547,0.24028309453
85.0,0.0,0.0,0.94249845026,0.05750154974
86.0,1.0,1.0,0.0928186653914,0.907181334609
87.0,1.0,1.0,0.014172476283,0.985827523717
88.0,1.0,1.0,0.017512888157,0.982487111843
89.0,0.0,0.0,0.829054177395,0.170945822605
90.0,0.0,0.0,0.924850098615,0.0751499013851
91.0,0.0,0.0,0.965319734142,0.0346802658585
92.0,1.0,1.0,0.246114445186,0.753885554814
93.0,0.0,0.0,0.97684107162,0.0231589283797
94.0,0.0,0.0,0.800632425719,0.199367574281
95.0,0.0,0.0,0.932267170106,0.0677328298936
96.0,0.0,0.0,0.971840804005,0.0281591959949
97.0,1.0,1.0,0.0848981547341,0.915101845266
98.0,1.0,1.0,0.206457610828,0.793542389172
99.0,0.0,0.0,0.971840804005,0.0281591959949
100.0,0.0,1.0,0.038753550284,0.961246449716
101.0,0.0,0.0,0.965319734142,0.0346802658585
102.0,0.0,0.0,0.915372154021,0.0846278459791
103.0,0.0,0.0,0.980480284291,0.0195197157093
104.0,0.0,0.0,0.918446385785,0.0815536142145
105.0,1.0,0.0,0.507807599599,0.492192400401
106.0,1.0,1.0,0.0791196729602,0.92088032704
107.0,0.0,0.0,0.971840804005,0.0281591959949
108.0,0.0,0.0,0.931376928943,0.0686230710569
109.0,1.0,1.0,0.208420376632,0.791579623368
110.0,0.0,0.0,0.924850098615,0.0751499013851
111.0,1.0,1.0,0.0928186653914,0.907181334609
112.0,1.0,0.0,0.924850098615,0.0751499013851
113.0,0.0,0.0,0.94249845026,0.05750154974
114.0,1.0,1.0,0.0848981547341,0.915101845266
115.0,0.0,0.0,0.971840804005,0.0281591959949
116.0,1.0,1.0,0.036596834573,0.963403165427
117.0,0.0,0.0,0.99303402356,0.00696597644036
118.0,0.0,0.0,0.932267170106,0.0677328298936
119.0,0.0,0.0,0.924850098615,0.0751499013851
120.0,0.0,0.0,0.97684107162,0.0231589283797
