inst_index,actual_class,predicted_class,distribution_0,distribution_1
1.0,0.0,0.0,0.978260869565,0.0217391304348
2.0,1.0,1.0,0.0905797101449,0.909420289855
3.0,1.0,1.0,0.0363636363636,0.963636363636
4.0,0.0,0.0,0.967871485944,0.0321285140562
5.0,0.0,0.0,0.967871485944,0.0321285140562
6.0,0.0,0.0,0.967871485944,0.0321285140562
7.0,1.0,1.0,0.0967741935484,0.903225806452
8.0,0.0,0.0,0.993197278912,0.00680272108844
9.0,1.0,1.0,0.0,1.0
10.0,1.0,1.0,0.193181818182,0.806818181818
11.0,0.0,0.0,1.0,0.0
12.0,0.0,0.0,0.967871485944,0.0321285140562
13.0,0.0,0.0,1.0,0.0
14.0,0.0,0.0,0.967871485944,0.0321285140562
15.0,0.0,0.0,0.978260869565,0.0217391304348
16.0,1.0,1.0,0.0,1.0
17.0,0.0,0.0,0.945454545455,0.0545454545455
18.0,1.0,1.0,0.193181818182,0.806818181818
19.0,0.0,0.0,0.967871485944,0.0321285140562
20.0,0.0,0.0,0.967871485944,0.0321285140562
21.0,1.0,1.0,0.193181818182,0.806818181818
22.0,0.0,0.0,0.907692307692,0.0923076923077
23.0,0.0,0.0,1.0,0.0
24.0,1.0,1.0,0.393442622951,0.606557377049
25.0,0.0,0.0,0.967871485944,0.0321285140562
26.0,0.0,0.0,0.993197278912,0.00680272108844
27.0,0.0,0.0,0.967871485944,0.0321285140562
28.0,0.0,1.0,0.393442622951,0.606557377049
29.0,0.0,0.0,0.967871485944,0.0321285140562
30.0,1.0,1.0,0.0967741935484,0.903225806452
31.0,0.0,0.0,0.993197278912,0.00680272108844
32.0,0.0,0.0,0.907692307692,0.0923076923077
33.0,0.0,0.0,0.967871485944,0.0321285140562
34.0,1.0,1.0,0.0363636363636,0.963636363636
35.0,0.0,0.0,0.967871485944,0.0321285140562
36.0,0.0,0.0,0.967871485944,0.0321285140562
37.0,0.0,0.0,0.993197278912,0.00680272108844
38.0,1.0,1.0,0.193181818182,0.806818181818
39.0,0.0,0.0,0.967871485944,0.0321285140562
40.0,1.0,1.0,0.0905797101449,0.909420289855
41.0,1.0,1.0,0.193181818182,0.806818181818
42.0,0.0,0.0,0.967871485944,0.0321285140562
43.0,1.0,1.0,0.0905797101449,0.909420289855
44.0,0.0,0.0,1.0,0.0
45.0,1.0,1.0,0.0363636363636,0.963636363636
46.0,1.0,1.0,0.393442622951,0.606557377049
47.0,1.0,0.0,1.0,0.0
48.0,0.0,0.0,0.94,0.06
49.0,0.0,0.0,0.967871485944,0.0321285140562
50.0,1.0,1.0,0.0905797101449,0.909420289855
51.0,0.0,1.0,0.0905797101449,0.909420289855
52.0,0.0,0.0,0.907692307692,0.0923076923077
53.0,0.0,0.0,1.0,0.0
54.0,0.0,0.0,0.993197278912,0.00680272108844
55.0,0.0,0.0,0.967871485944,0.0321285140562
56.0,0.0,0.0,0.978260869565,0.0217391304348
57.0,0.0,0.0,1.0,0.0
58.0,1.0,1.0,0.0905797101449,0.909420289855
59.0,1.0,1.0,0.0905797101449,0.909420289855
60.0,0.0,0.0,0.967871485944,0.0321285140562
61.0,1.0,1.0,0.0905797101449,0.909420289855
62.0,0.0,1.0,0.0,1.0
63.0,0.0,0.0,0.94,0.06
64.0,1.0,1.0,0.107142857143,0.892857142857
65.0,0.0,0.0,0.967871485944,0.0321285140562
66.0,0.0,1.0,0.0905797101449,0.909420289855
67.0,0.0,0.0,0.907692307692,0.0923076923077
68.0,0.0,0.0,0.967871485944,0.0321285140562
69.0,0.0,0.0,0.967871485944,0.0321285140562
70.0,1.0,1.0,0.0905797101449,0.909420289855
71.0,1.0,1.0,0.193181818182,0.806818181818
72.0,0.0,0.0,0.993197278912,0.00680272108844
73.0,0.0,0.0,0.978260869565,0.0217391304348
74.0,1.0,1.0,0.0905797101449,0.909420289855
75.0,1.0,1.0,0.0714285714286,0.928571428571
76.0,1.0,1.0,0.0,1.0
77.0,1.0,0.0,0.857142857143,0.142857142857
78.0,0.0,0.0,0.967871485944,0.0321285140562
79.0,0.0,0.0,0.993197278912,0.00680272108844
80.0,0.0,0.0,1.0,0.0
81.0,0.0,0.0,1.0,0.0
82.0,0.0,0.0,0.967871485944,0.0321285140562
83.0,0.0,0.0,0.967871485944,0.0321285140562
84.0,1.0,1.0,0.0363636363636,0.963636363636
85.0,0.0,0.0,1.0,0.0
86.0,1.0,1.0,0.0967741935484,0.903225806452
87.0,1.0,0.0,1.0,0.0
88.0,0.0,1.0,0.0905797101449,0.909420289855
89.0,0.0,0.0,0.978260869565,0.0217391304348
90.0,0.0,0.0,1.0,0.0
91.0,0.0,0.0,0.967871485944,0.0321285140562
92.0,1.0,1.0,0.0363636363636,0.963636363636
93.0,0.0,0.0,0.993197278912,0.00680272108844
94.0,1.0,1.0,0.0967741935484,0.903225806452
95.0,0.0,0.0,0.967871485944,0.0321285140562
96.0,1.0,1.0,0.0905797101449,0.909420289855
97.0,1.0,1.0,0.0905797101449,0.909420289855
98.0,1.0,1.0,0.193181818182,0.806818181818
99.0,0.0,0.0,0.993197278912,0.00680272108844
100.0,0.0,0.0,1.0,0.0
101.0,1.0,0.0,0.993197278912,0.00680272108844
102.0,1.0,1.0,0.0905797101449,0.909420289855
103.0,0.0,0.0,0.967871485944,0.0321285140562
104.0,1.0,1.0,0.0905797101449,0.909420289855
105.0,0.0,0.0,1.0,0.0
106.0,0.0,0.0,0.967871485944,0.0321285140562
107.0,1.0,1.0,0.393442622951,0.606557377049
