Bagging,0.966995614035,0.960346123687,0.911304347826
Logit_Boost,0.943635583524,0.923612009019,0.867513611615
RBF_Classifier,0.941065980168,0.93401368706,0.86496350365
MLP_Classifier_2,0.934010297483,0.923161428166,0.884135472371
REP_Tree,0.922845156369,0.908211784661,0.858676207513
MLP_Classifier_10,0.937528604119,0.93956763511,0.877876106195
Bayes_Network,0.894360221205,0.904094116946,0.87323943662
Adaboost,0.932041380625,0.923329825365,0.837988826816
Random_Forest,0.975819984744,0.969189004315,0.921465968586
FLDA,0.943649885584,0.927866911846,0.871080139373
