inst_index,actual_class,predicted_class,distribution_0,distribution_1
1.0,0.0,0.0,0.991395667476,0.00860433252373
2.0,0.0,0.0,0.965431025874,0.0345689741256
3.0,1.0,1.0,0.0170244206927,0.982975579307
4.0,1.0,1.0,0.334288692447,0.665711307553
5.0,0.0,1.0,0.14570383046,0.85429616954
6.0,0.0,0.0,0.974432016788,0.0255679832119
7.0,1.0,1.0,0.0160629929437,0.983937007056
8.0,0.0,0.0,0.990223799013,0.00977620098662
9.0,0.0,0.0,0.991395667476,0.00860433252373
10.0,0.0,0.0,0.987223799013,0.0127762009866
11.0,1.0,1.0,0.0662950397001,0.9337049603
12.0,1.0,1.0,0.0160629929437,0.983937007056
13.0,0.0,0.0,0.867525343583,0.132474656417
14.0,0.0,0.0,0.881068722082,0.118931277918
15.0,0.0,0.0,0.990223799013,0.00977620098662
16.0,1.0,1.0,0.0449095682246,0.955090431775
17.0,0.0,0.0,0.855864415023,0.144135584977
18.0,1.0,1.0,0.0160629929437,0.983937007056
19.0,0.0,0.0,0.990223799013,0.00977620098662
20.0,1.0,1.0,0.0352711189204,0.96472888108
21.0,1.0,1.0,0.0181355318038,0.981864468196
22.0,1.0,1.0,0.0428547632649,0.957145236735
23.0,1.0,1.0,0.0149046917854,0.985095308215
24.0,0.0,0.0,0.991395667476,0.00860433252373
25.0,1.0,1.0,0.0181355318038,0.981864468196
26.0,0.0,1.0,0.149243757649,0.850756242351
27.0,0.0,0.0,0.991395667476,0.00860433252373
28.0,1.0,1.0,0.0222913759596,0.97770862404
29.0,0.0,0.0,0.890238031592,0.109761968408
30.0,1.0,1.0,0.0696076690996,0.9303923309
31.0,0.0,0.0,0.966362839729,0.0336371602712
32.0,0.0,0.0,0.990223799013,0.00977620098662
33.0,0.0,0.0,0.990223799013,0.00977620098662
34.0,1.0,1.0,0.0160629929437,0.983937007056
35.0,1.0,1.0,0.0449095682246,0.955090431775
36.0,1.0,1.0,0.0449095682246,0.955090431775
37.0,1.0,1.0,0.0428547632649,0.957145236735
38.0,1.0,1.0,0.0643373988294,0.935662601171
39.0,1.0,1.0,0.0181355318038,0.981864468196
40.0,1.0,1.0,0.0314505032737,0.968549496726
41.0,1.0,1.0,0.210393252057,0.789606747943
42.0,1.0,1.0,0.0478123112472,0.952187688753
43.0,1.0,1.0,0.318236969187,0.681763030813
44.0,1.0,1.0,0.0181355318038,0.981864468196
45.0,0.0,0.0,0.990223799013,0.00977620098662
46.0,1.0,1.0,0.304376668987,0.695623331013
47.0,1.0,1.0,0.0222648898462,0.977735110154
48.0,0.0,0.0,0.886318347514,0.113681652486
49.0,1.0,1.0,0.389798959446,0.610201040554
50.0,1.0,1.0,0.0364183600866,0.963581639913
